date,o,h,l,c,v
2015-03-31 12:00:00+00:00,62.2,62.88,62.05,62.88,33274840
2015-04-01 04:00:00+00:00,62.440000000000005,63.2,62.18,63.07,19422910
2015-04-01 08:00:00+00:00,63.08,64.38,62.88,63.940000000000005,74995380
2015-04-01 12:00:00+00:00,63.96,64.69,63.64,64.5,66633660
2015-04-02 04:00:00+00:00,64.60000000000001,64.75,64.03,64.66,20445740
2015-04-02 08:00:00+00:00,64.65,65.10000000000001,64.39,64.75,49539750
2015-04-02 12:00:00+00:00,64.73,66.17,64.58,65.92,68453490
2015-04-03 04:00:00+00:00,65.9,66.09,65.52,65.8,14506650
2015-04-03 08:00:00+00:00,65.78,66.4,65.22,66.2,39212080
2015-04-03 12:00:00+00:00,66.2,66.3,65.16,65.5,31828990
2015-04-06 04:00:00+00:00,65.65,66.48,65.57000000000001,66.25,16250470
2015-04-06 08:00:00+00:00,66.25,66.9,65.73,66.68,47299280
2015-04-06 12:00:00+00:00,66.69,68.99,66.58,68.99,73418280
2015-04-07 04:00:00+00:00,68.83,70.27,68.53,69.47,61153370
2015-04-07 08:00:00+00:00,69.49,69.66,68.15,69.14,95521790
2015-04-07 12:00:00+00:00,69.18,70.2,68.45,69.60000000000001,67786510
2015-04-08 04:00:00+00:00,69.44,69.54,68.87,69.10000000000001,25395000
2015-04-08 08:00:00+00:00,69.10000000000001,69.88,68.87,69.34,50349260
2015-04-08 12:00:00+00:00,69.34,69.93,68.61,69.4,48511370
